dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
m4_hourly/H/short,Toto-2.0-1B,1482539.1819645732,1482539.1819645732,223.11506139291464,0.667982090826359,0.0839705106332874,0.0770554924536582,5.037682774862466,1217.5956561866394,0.1662286827141078,0.0304601306357949,0.0226684608769538,Econ/Fin,1
temperature_rain/D/short,Toto-2.0-1B,186.809701259935,186.809701259935,5.898933077278626,1.365620877922145,29.28015229755812,1.5254117804029066,19.553104358084973,13.66783454904013,1.6090654972913851,0.6944603881048974,0.5604847367286233,Nature,1
m4_monthly/M/short,Toto-2.0-1B,1881129.5230740744,1881129.5230740744,554.3408717447917,0.9186233269162772,0.1587593610021803,0.1305091084980672,7.579141959152927,1371.5427529151525,0.2850536682719666,0.1152110633285581,0.0918213395651234,Econ/Fin,1
m4_quarterly/Q/short,Toto-2.0-1B,1728940.947,1728940.947,544.9519153645833,1.1459004406086652,0.1102125434875488,0.0992291225510477,8.870891456339786,1314.891990621283,0.2200897643507073,0.0912153541815911,0.072930995635444,Econ/Fin,1
electricity/D/short,Toto-2.0-1B,1444820189.7744143,1444820189.7744143,4401.606900900901,1.4260491796304229,0.4587543044544599,0.0944109604728297,11.344382667477518,38010.79043869536,0.6246435506938878,0.0723330225866207,0.0567577701350911,Energy,1
m_dense/H/short,Toto-2.0-1B,46550.499375,46550.499375,86.54881293402778,0.7590770039944468,0.2779379543354717,0.20629918406203,8.792283805977132,215.75564737684155,0.3826967924128779,0.1535160423362796,0.1284127016659831,Transport,1
m_dense/H/medium,Toto-2.0-1B,35555.53333333333,35555.53333333333,79.72976996527778,0.693552224331257,0.2594415785485332,0.1903501557480824,7.56578909442919,188.56174939083837,0.3280736316040415,0.1387197311435975,0.1170540483129434,Transport,1
m_dense/H/long,Toto-2.0-1B,35638.12345679013,35638.12345679013,81.28934027777778,0.7082404357812758,0.2613829215276595,0.1917278176877418,7.861063782562112,188.7806225670159,0.3268071819755078,0.140723872289371,0.1219941962809515,Transport,1
bitbrains_rnd/H/short,Toto-2.0-1B,1826085.8098120284,1826085.8098120284,141.01087742689995,5.767126250846475,1.09533360284593,0.5174535439171412,200.7607791459241,1351.327425094314,5.914069991360698,0.6171325935960091,0.608427983015055,Web/CloudOps,2
loop_seattle/D/short,Toto-2.0-1B,19.334658797729617,19.334658797729617,2.9262929123129515,0.8794103995553774,0.0539357637104235,0.0540512797224205,7.751334354408329,4.39711937496921,0.0785824018332444,0.0522967665663526,0.0427254775444802,Transport,1
loop_seattle/5T/short,Toto-2.0-1B,42.22987157548052,42.22987157548052,3.4334936372266833,0.5440003826780789,0.0931366092772429,0.0731258965016583,4.07109549890024,6.498451475196266,0.1114340961673474,0.0588768357540345,0.0462882867310793,Transport,1
loop_seattle/5T/medium,Toto-2.0-1B,72.16319796504128,72.16319796504128,4.774060302986326,0.7584277820089557,0.1553580883486721,0.1092750825161942,5.758105042142453,8.494892463418314,0.1511415946148158,0.0849403438699083,0.0669204257091695,Transport,1
loop_seattle/5T/long,Toto-2.0-1B,91.45958404999426,91.45958404999426,5.318838776373123,0.8413239780698241,0.1766878308398012,0.1196385783060833,6.1332071298114785,9.563450425970444,0.1690837602224848,0.0940381578059018,0.0737083383770437,Transport,1
ett1/D/short,Toto-2.0-1B,44630.98095238095,44630.98095238095,141.14469246031746,1.680443504461941,1.5658009362599206,0.4698533781067339,10.646957517831543,211.2604576166135,0.5548825995110073,0.3707212165643044,0.2797359745909532,Energy,7
electricity/15T/short,Toto-2.0-1B,148527.4603561374,148527.4603561374,51.352325098536035,0.9871715116427308,0.1585172567501232,0.1623483592066724,11.794803129435188,385.3926054767234,0.7596847948991088,0.1012255554613382,0.0846713739182577,Energy,1
electricity/15T/medium,Toto-2.0-1B,252684.5806238739,252684.5806238739,52.4389385205518,0.8198672872804171,0.1198228744282437,0.1281910399409067,7.109984931414593,502.6774120883829,0.866163817428858,0.0903575734230371,0.072506797799113,Energy,1
electricity/15T/long,Toto-2.0-1B,330411.48731081083,330411.48731081083,57.77116469594595,0.8702984423475797,0.1243557095523587,0.1304593930853904,7.360740542867839,574.814306807695,0.9068400617664722,0.0911410971173331,0.072834992650364,Energy,1
hierarchical_sales/D/short,Toto-2.0-1B,28.71230363786689,28.71230363786689,2.321562209332369,0.746253913516997,0.6438306799010843,1.0576200536782518,7.151333365829322,5.358386290467204,1.6438935733668365,0.7122295760726198,0.5799345395789146,Sales,1
restaurant/D/short,Toto-2.0-1B,143.5047865882133,143.5047865882133,7.208585249427944,0.6932931980998346,0.6874984950703978,0.3956249163837579,4.787443047542031,11.979348337376845,0.5513173663573031,0.3317557953028824,0.2599606208374833,Sales,1
m_dense/D/short,Toto-2.0-1B,9594.9,9594.9,44.15929108796296,0.6586969552535793,0.1230931886484925,0.0948980985221904,8.093012099821971,97.95356042533624,0.16957209553061,0.0764462618246514,0.0640133965931885,Transport,1
covid_deaths/D/short,Toto-2.0-1B,214045.77042606517,214045.77042606517,74.76331453634086,33.876689308808615,0.0852408558366688,0.3491572964038691,1338.365978014952,462.6508083058595,0.1740746181428379,0.0281300609344284,0.0242196843657977,Healthcare,1
electricity/W/short,Toto-2.0-1B,46976768601.48469,46976768601.48469,31134.794144144144,1.5927957305677556,0.2393884348395073,0.1004107086829315,12.055643387879922,216741.248038957,0.4945320031787368,0.0710393257212108,0.0556256085982148,Energy,1
solar/W/short,Toto-2.0-1B,1629364.6715328468,1629364.6715328468,1034.184534671533,1.1340286990427764,0.2339640707865248,0.2029209691743169,6.483773858688108,1276.465695399938,0.2605585616485127,0.2111029194158821,0.1535537388248747,Energy,1
ett2/15T/short,Toto-2.0-1B,6.8531982421875,6.8531982421875,1.6164167131696427,0.6981385688115865,0.0992792771434899,0.1184650985148053,4.54586990722031,2.617861387122607,0.124279192973111,0.0767370517053138,0.060123470708076,Energy,7
ett2/15T/medium,Toto-2.0-1B,11.87092013888889,11.87092013888889,2.135451388888889,0.8720830614334181,0.1286342752083375,0.1575396727592814,6.614527869678211,3.4454201687006027,0.1836126653186099,0.1138020624404977,0.0900719921646221,Energy,7
ett2/15T/long,Toto-2.0-1B,11.282831101190476,11.282831101190476,2.0933158172123014,0.8620021861326665,0.1287569088957859,0.1572036231688179,7.225560848564759,3.3589925723631,0.1790067825688741,0.1115565817033314,0.090342911465958,Energy,7
bizitobs_application/10S/short,Toto-2.0-1B,501979.89555555553,501979.89555555553,361.9420008680556,1.080398809974899,0.0150697263081868,0.0152787242926262,6.587750904183421,708.5053955726488,0.027324223471982,0.0139586574462452,0.0109520909542153,Web/CloudOps,2
bizitobs_application/10S/medium,Toto-2.0-1B,4459269.546666667,4459269.546666667,1149.4246875,2.4711177250591594,0.0354414176940917,0.036221040091498,36.09641857885487,2111.69826127377,0.0829201756208816,0.0451345245191356,0.0401547451377587,Web/CloudOps,2
bizitobs_application/10S/long,Toto-2.0-1B,6643467.377777778,6643467.377777778,1558.7647222222222,3.325023773379074,0.048522720336914,0.0495626042114387,75.06726065705497,2577.4924593057062,0.0994035816236225,0.0601153247754515,0.0556833814071086,Web/CloudOps,2
bizitobs_l2c/5T/short,Toto-2.0-1B,13.335487583705357,13.335487583705357,2.0054969424293154,0.2072380528000432,0.0964617668678427,0.1791610559130173,2.031985475248483,3.651778687667882,0.1254168614191325,0.0688768826420257,0.0550294084834349,Web/CloudOps,7
bizitobs_l2c/5T/medium,Toto-2.0-1B,101.68229166666669,101.68229166666669,6.344385097789115,0.607005186236127,0.4675785442326365,0.7940108398046913,3.852546079097161,10.083763764917675,0.5305542622027429,0.3338079543670331,0.2527155648797614,Web/CloudOps,7
bizitobs_l2c/5T/long,Toto-2.0-1B,168.5581746031746,168.5581746031746,8.970934399801587,0.8415244469881145,0.7128856618433301,1.0967009359381317,4.49241252878735,12.982995594360132,0.728975793010041,0.5037045549778393,0.3535647138039774,Web/CloudOps,7
m4_daily/D/short,Toto-2.0-1B,356083.65054581093,356083.65054581093,171.1594316088749,3.1927295967894413,0.0367468361711287,0.0297756575076411,25.406456331392263,596.7274508063216,0.0921778998312383,0.0264394019760543,0.0210484779720824,Econ/Fin,1
ett1/H/short,Toto-2.0-1B,100.52076822916666,100.52076822916666,4.859467424665179,0.7979868441756253,0.4811140514555431,0.2559565823369689,5.45548630754666,10.02600459949858,0.4679546527423252,0.2268112256137966,0.1746068987222379,Energy,7
ett1/H/medium,Toto-2.0-1B,137.81692708333333,137.81692708333333,6.954268973214286,1.2639320774963645,4293428471122.387,0.4494041874386902,8.745968966965105,11.73954543767915,0.562296397970526,0.3330929987805082,0.2584772733200698,Energy,7
