dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_l2c/5T/medium,Toto-2.0-2.5B,95.7125956632653,95.7125956632653,6.245788823341837,0.594743546985687,0.4912442764763377,0.7656190457918296,4.134262939101299,9.78328143637222,0.5147444729372467,0.3286203404100988,0.2429680733887277,Web/CloudOps,7
bizitobs_l2c/5T/long,Toto-2.0-2.5B,187.6275,187.6275,9.177291046626983,0.85540743930812,0.7168736319378051,1.1553415190213785,4.682338259508574,13.697718788177832,0.7691064318298108,0.5152911721933442,0.3524183950350225,Web/CloudOps,7
saugeen/W/short,Toto-2.0-2.5B,1022.34150390625,1022.34150390625,14.970443725585938,1.2145866090488189,0.3746161460876465,0.3804199788885882,7.203327401691061,31.974075497287643,0.9651640561392364,0.4518952921599377,0.3508367693924382,Nature,1
bizitobs_application/10S/short,Toto-2.0-2.5B,399526.2311111111,399526.2311111111,331.2297092013889,1.0779179239042136,0.0149136238627963,0.0150792909959958,6.448195874363108,632.0808738690889,0.0243768338502469,0.0127742064683009,0.0100460912161673,Web/CloudOps,2
bizitobs_application/10S/medium,Toto-2.0-2.5B,4499332.266666667,4499332.266666667,1158.6378125,2.511963126500779,0.0362005201975504,0.0369804636740264,35.49197464341509,2121.162951464754,0.0832918261484339,0.0454962968220385,0.0403195994672022,Web/CloudOps,2
bizitobs_application/10S/long,Toto-2.0-2.5B,6612143.217777777,6612143.217777777,1553.4343055555555,3.32628037198894,0.0484471723768446,0.0495034059337115,78.76971304366873,2571.4088002061785,0.0991689592092341,0.0599097519109025,0.055802252969856,Web/CloudOps,2
ett1/D/short,Toto-2.0-2.5B,43792.22539682539,43792.22539682539,138.14010416666667,1.6490067062221545,1.5168033660404263,0.4702079482151646,10.456972547720962,209.26592029479,0.549643881075759,0.3628295657478186,0.2752945201923878,Energy,7
saugeen/D/short,Toto-2.0-2.5B,1284.4951041666666,1284.4951041666666,13.590814615885416,3.0192071718896316,0.2909124755859375,0.334162571619209,30.673625381523575,35.839853573454604,1.1608613966419017,0.4402097236296594,0.3587867419324329,Nature,1
electricity/H/short,Toto-2.0-2.5B,2045178.0332826576,2045178.0332826576,182.8414477759009,0.9924124135622852,0.1619755426398493,0.1307532457653701,12.918479433324286,1430.0972111302983,0.6751080116576155,0.0863142206668785,0.071939146970195,Energy,1
electricity/H/medium,Toto-2.0-2.5B,6687399.174211712,6687399.174211712,245.00018730644703,1.0624751971412665,0.1935030093092668,0.1277805575462397,8.902492187216861,2586.0006137299565,1.009401255428558,0.0956316465411265,0.076166041656281,Energy,1
electricity/H/long,Toto-2.0-2.5B,10476259.719975976,10476259.719975976,293.0327233483483,1.2184127062380272,0.2880843850826282,0.1425586166544651,10.031456621514634,3236.7050715157807,1.2765555432845916,0.1155720212651109,0.0910109799486374,Energy,1
m_dense/D/short,Toto-2.0-2.5B,9496.48912037037,9496.48912037037,43.70042751736111,0.6486809042254242,0.1223606211419808,0.093739532980894,7.119506409065437,97.44993135128608,0.1687002459021708,0.0756519041725473,0.0626126392837771,Transport,1
restaurant/D/short,Toto-2.0-2.5B,143.296410569604,143.296410569604,7.204216073961544,0.6917075490599826,0.690032380384547,0.3957822981731566,4.770260334155775,11.970647875934034,0.5509169509629385,0.3315547157246408,0.2595008385592789,Sales,1
solar/10T/short,Toto-2.0-2.5B,21.65983993641651,21.65983993641651,1.9425532208742016,0.8573271587525048,4.9517604094133105,1.529234617654287,4.359489208682222,4.654013315023552,1.3538519459475549,0.5650885118221711,0.4229959601218554,Energy,1
solar/10T/medium,Toto-2.0-2.5B,23.09557559513935,23.09557559513935,1.8967742872670592,0.8347046905250763,3.5284109267915675,1.4608263532031152,4.3750178976812055,4.805785637660023,1.066422954173008,0.4209017611970808,0.3163236245902404,Energy,1
solar/10T/long,Toto-2.0-2.5B,20.706242713402272,20.706242713402272,1.754357048832877,0.7667637181730349,2.886566720733397,1.4526977380721269,4.501283786081701,4.550411268600045,0.983498590805309,0.379176207039265,0.288381766801608,Energy,1
solar/D/short,Toto-2.0-2.5B,132538.91776155718,132538.91776155718,248.08145339111925,0.9680197054099472,1.1112567316876711,0.4187125188881835,5.391500480206285,364.05894819597165,0.5259411974038067,0.3583932143317818,0.2789845429083685,Energy,1
covid_deaths/D/short,Toto-2.0-2.5B,244891.113674812,244891.113674812,79.14731824678884,29.813423667934103,0.0800559713643436,0.3507390795473326,618.0067821421355,494.864742808388,0.1861952589913916,0.0297795622614017,0.0254777920662245,Healthcare,1
